track_id,tempo_bpm,energy,valence,acousticness,instrumentalness,speechiness,loudness_db,danceability,duration_ms,key,mode,time_signature
track_0071,71.00138357989559,0.2472570671397689,0.726500669771658,0.20816049273803958,0.32080084318884755,0.31290662389928436,-17.7008718821943,0.4339084822012773,409038,5,1,4
track_0072,77.41643141995166,0.18498389772311044,0.43123837299580314,0.17623277215755823,0.4637671647852781,0.07970324731018631,-23.22959756470182,0.25009725126390236,234460,8,1,5
track_0073,119.91482232161292,0.5247396091225468,0.4663193147471159,0.46281733946605164,0.0693695560312377,0.05317328660250694,-8.730317470704875,0.3931024266571955,384253,2,1,4
track_0074,109.27277208211696,0.6714474752895625,0.6006624548338975,0.619507483615152,0.6966216031095154,0.23784334232499993,-7.645110687528348,0.43026692947671985,286472,11,0,4
track_0075,125.71456062203305,0.7515094468172049,0.6115685073504661,0.732457259671838,0.10396399419580132,0.11054920642299863,-25.32447938098402,0.1255618485195107,317974,2,1,4
track_0076,92.18242060990397,0.42384110319295565,0.40539990123057956,0.6582757495775143,0.46298447259057923,0.05947060889552994,-16.845394254808124,0.7117389651622452,315358,8,1,4
track_0077,109.75619073230143,0.31105415271600645,0.5600596012720179,0.1346191368480432,0.8998333043318948,0.3347361836030148,-17.64521866244356,0.3719795835176583,293257,0,0,4
track_0078,123.7677118190201,0.22504972194177358,0.7068783381413112,0.3737308766234094,0.211814662844871,0.3527456300500315,-10.916813506239087,0.27705762735038586,201410,3,0,4
track_0079,95.71960380839285,0.3641383988937892,0.13676105287148138,0.22383413547924297,0.11133300172775194,0.05742460136959404,-14.060662543380548,0.6759951446522009,404974,8,0,4
track_0080,118.70325712672235,0.07131189366316307,0.21355139134864592,0.18369297123410672,0.27168902560955477,0.17575474364799631,-10.117960905993755,0.33777308994330274,270278,11,0,4
track_0081,85.14222176800047,0.3606662002653041,0.3298574883775444,0.32988268464866755,0.09292341337145658,0.299642687199236,-13.845850080110626,0.42726682127835286,234141,2,0,4
track_0082,94.10838460304785,0.7064293118121601,0.29239994687966786,0.2217638640166849,0.3261081771053654,0.3158477502977834,-12.39497006269375,0.592094727966439,390653,1,0,4
track_0083,93.54786318005013,0.5149089433186086,0.9081169522286756,0.5257716332808272,0.1615383227634334,0.5658007488705977,-13.73272186748883,0.24802929823048106,255684,4,0,4
track_0084,69.1248106323288,0.5475812210201015,0.19229628520812278,0.3565212998555156,0.30616349595767334,0.35464472688791576,-6.973955904499444,0.5286509637729973,347218,1,1,4
track_0085,119.60917442356745,0.5230597250128546,0.7097456623298742,0.33260116844113286,0.03516828901161047,0.06566161215701397,-19.911011632682282,0.2637103792098288,190380,3,0,3
track_0086,90.91792979391829,0.5387730924829296,0.15318400020052422,0.9194840150765315,0.32460845833907676,0.17889790370616807,-18.518614221799275,0.037624455422669296,173245,2,0,4
track_0087,105.37482356183062,0.18778547128959935,0.3093725231402063,0.5332927574114412,0.07401020492283839,0.020678374280513372,-19.222140011671787,0.361095239474827,344638,0,0,4
track_0088,119.42239976717727,0.42209171438741866,0.6342751968457666,0.6305233769805052,0.30527437364910254,0.14166494850237696,-11.350963705662517,0.6064280493582498,363492,3,1,4
track_0089,118.39593528089833,0.6573773669372732,0.7721494037662217,0.43175652395123215,0.049324551302327456,0.02334642108398479,-23.788647664808167,0.7953543391334664,283431,10,1,5
track_0090,124.96155326918358,0.4476300827711456,0.19341251434518536,0.4084136154767601,0.23457822716265417,0.3134687397734365,-25.602934653374973,0.5084544492051347,290087,0,1,4
track_0091,102.04543546471729,0.18118280733590297,0.6057235244824896,0.4475887521259253,0.5311296854917933,0.12423283808295592,-9.895705863503867,0.39580734444973864,249910,3,0,3
track_0092,92.30105063867539,0.5043347960061,0.09350111416932377,0.186533146526261,0.3428547263525586,0.05562548469943709,-22.291017777395375,0.5007222374958666,197456,0,1,4
track_0093,102.60845367280803,0.6804871464792908,0.21354255339920397,0.263887062228688,0.3104686960937353,0.17746830609188008,-19.3925579187592,0.4150167554481838,188778,1,0,4
track_0094,54.3799669812591,0.707038239133329,0.6951565225350573,0.5876510226251928,0.27047962349862636,0.6212326045846579,-22.185907656504824,0.5214190791803137,372665,4,1,5
track_0095,61.58662582730738,0.7775711775637195,0.899842323696155,0.77390767726912,0.0059049761814752655,0.4833195286947683,-18.313932770326687,0.5783629843005772,257821,8,0,4
track_0096,65.31901162936794,0.3781832597986862,0.7878637452157563,0.07220691177930261,0.4048441866447129,0.1230293304064458,0.0,0.5116184733146822,346266,3,0,4
track_0097,75.08259517195555,0.5007145210055141,0.7933802597028118,0.4434736669107259,0.6182606451540245,0.130160612561159,-16.025212619424025,0.5561435955898971,304838,3,1,4
track_0098,116.9932268017031,0.303162685306629,0.5410731748670922,0.30648871886736345,0.2116058081444384,0.02,-14.14098812114042,0.5430717276820758,283298,0,0,3
track_0099,77.83562833919818,0.4734357752588054,0.3638518986668658,0.10532770948462077,0.4755642415756496,0.33652173857399614,-20.10334247497135,0.33357050416393547,330092,1,0,3
track_0100,93.6551233788183,0.9041417707260803,0.842057307876466,0.2700509875376104,0.5083471318190886,0.09129392252130902,-14.709793516756978,0.7763729492476258,339299,2,1,4
track_0101,143.97684893358195,0.731504641828799,0.5557103277223968,0.053800711398709865,0.10774820546619793,0.24277172124794935,-8.157461372109497,0.6820871069892592,391646,7,0,4
track_0102,94.31208086815722,0.8528393178280093,0.3334740716820723,0.5908023331057064,0.10404426595578462,0.2624519583312733,-13.38556301656168,0.19770193456499588,222873,3,1,4
track_0103,127.1254670540126,0.17725918375129787,0.15793595311482259,0.22704014125660257,0.03566446990456818,0.2518701472579461,-1.9724812914236516,0.945688129776018,241504,8,1,4
track_0104,76.99146959970369,0.20597053880902788,0.3461896623911758,0.1722801428261059,0.007929550900949536,0.10506239482874599,-18.63160223913091,0.7201980280729678,276779,5,1,4
track_0105,98.8368732639711,0.6565091555439588,0.4645413732400543,0.3938950260065282,0.11204313772029875,0.13617245145221932,-26.88726797279004,0.4782161035659469,212160,1,0,3
track_0106,76.49933835268257,0.6889361489468535,0.40391563749095044,0.21857651837966807,0.1851297929823681,0.26577749325740263,-11.586253405117768,0.7098000087574661,130723,1,0,4
track_0107,94.82900772298312,0.7487799991436662,0.7238862922255668,0.30674808225888284,0.14824722587103967,0.04519088741070579,-11.48566920881063,0.5322708550800541,345173,1,1,4
track_0108,130.20924412372187,0.897714091753803,0.1899095783764244,0.4066456291204778,0.3133113952845838,0.30215300536064205,-13.597104028855135,0.3348264411507326,220721,10,1,5
track_0109,53.18038730422954,0.4612664294328571,0.50418434472839,0.1101460641048159,0.6947611414863427,0.11489779037418324,-22.199649604734923,0.4837921937872141,242760,6,1,4
track_0110,118.03270930637572,0.32396693650788594,0.07319128628863393,0.4364200869445421,0.3456821432466377,0.20860314585024967,-17.289471143983135,0.17975936991190147,145840,8,0,4
track_0111,112.13206806996834,0.3726029392659012,0.30758470120432646,0.20950054586601108,0.355156571340473,0.049311494441154596,-12.809980914474481,0.15371682813631402,304773,0,0,3
track_0112,87.17550132909616,0.9159690030162543,0.8680125445784649,0.45653861360339965,0.19401606026837023,0.23555285100455906,-12.505437922689156,0.4167253767875539,409309,3,0,4
track_0113,61.61826436834636,0.7358906336370592,0.2772073540435547,0.27215378432040227,0.6081094346262875,0.02,-9.974213639152769,0.04591754954224052,317870,1,0,4
track_0114,107.16388523141609,0.851297940677206,0.6312465003510063,0.10787251990428068,0.11095852738006258,0.13146877807133145,-19.948316566257898,0.43027219376237635,156842,11,0,4
track_0115,89.11521872808592,0.0827488646706908,0.14586744728838116,0.0813075105698707,0.13166672349092717,0.02,-25.37709059663628,0.2593824021721768,130708,2,0,4
track_0116,111.98028634064111,0.7968249221020501,0.3254026806969433,0.40973607528319855,0.03747383634173014,0.09653261081225778,-15.08331591248292,0.2786768310840678,248383,4,0,3
track_0117,105.65556436570328,0.19186426490326147,0.48298484739401876,0.7254255142675297,0.7639078151259332,0.12869079308534112,-10.260266812429188,0.23250555348000926,345555,1,0,4
track_0118,153.05336673962745,0.6258491476664884,0.7548092338776082,0.2064533397810877,0.4243337159124256,0.24526827349299418,-21.931825144742866,0.4966072118329069,120133,2,0,4
track_0119,97.81933117580927,0.5360774747093482,0.6025777075358155,0.16244117698385052,0.1732387955822368,0.2138950360083555,-4.476742572208856,0.7695458313518854,395372,5,0,4
track_0120,74.29507522134405,0.1988723526709411,0.5251559136090533,0.5048120439687855,0.08050146760897185,0.2820960081771,-16.05742115079502,0.7404525019935492,349272,10,0,4
track_0121,110.37826904868949,0.6145134253297516,0.22149398344749124,0.6466926164868289,0.45251662246414887,0.02,-7.19582450362493,0.36270892883932676,172767,7,0,4
track_0122,111.59990051915295,0.34661870103074316,0.44641939569906813,0.40342218186924456,0.389215406578522,0.060925904230469084,-3.3656744781073726,0.3832861509364427,144380,2,1,4
track_0123,145.7756272572131,0.33684234899527343,0.4886283276474097,0.1854827116242154,0.005620584016015521,0.38204022826436523,-23.79545209924137,0.7763581191586288,322021,5,1,5
track_0124,130.05333737743734,0.3278314452474132,0.45401968874939597,0.1276432907231922,0.06668070895998568,0.02,-11.064802810255136,0.5385859030796897,310320,11,1,4
track_0125,115.70613177448529,0.26517297417140984,0.7774198736057055,0.7366435356221581,0.46946778638293335,0.03954984133312343,-3.1340760855023593,0.6959878039966818,295512,10,0,3
track_0126,148.89908673658687,0.6419256513680089,0.2386554158675748,0.6990069062461289,0.4253028773978514,0.02,-16.71025545795846,0.4115781169003674,160680,0,0,4
track_0127,69.33710837031447,0.6185920738424587,0.1940742281612786,0.5289555906503857,0.13322779457987904,0.13293176280910501,-2.287139814561508,0.7580224395665848,192986,6,1,4
track_0128,85.80745401750757,0.45839096391162937,0.4676992120137903,0.032743946198731895,0.01694752533379898,0.14327871337516887,-8.033032246949434,0.3098371742644982,196788,5,0,4
track_0129,77.20272175783425,0.23349863768108017,0.6481791930065547,0.58549449912004,0.1081618484783345,0.054356633966941896,-15.979860730361587,0.7095433360964225,165502,9,1,3
track_0130,93.30570590532696,0.3743621010730636,0.6346713331458403,0.5533812521218343,0.06673009217626721,0.35850719910048845,-14.21849932978147,0.23451868199956064,230823,7,1,4
track_0131,63.69941557331074,0.7657161609938332,0.7306860411468817,0.1579025426075185,0.035734416968245024,0.0825021739589318,-23.458756144818786,0.6377206908112915,162580,7,0,4
track_0132,124.05452840443213,0.3869282129600642,0.8154251839143827,0.2907872614662802,0.1376759035224439,0.09808169090021494,-18.086963118430475,0.27036463189780213,265332,5,0,4
track_0133,98.3333190870368,0.6069246648142109,0.31731784693013887,0.4801129403218565,0.19138083964614847,0.34253454419214696,-10.002417126249348,0.6394948032972412,121699,1,1,4
track_0134,60.875811164920265,0.42593241320020964,0.22096741117395063,0.4670009084117237,0.29815840075984523,0.40313328058595144,-15.64530654190164,0.6958784353736254,300279,3,0,4
track_0135,74.53262756377376,0.2321938402152417,0.7741612724123864,0.37763969927259833,0.16805355442761044,0.3665062081267784,-11.922462886610248,0.1834734828118818,236058,11,0,4
track_0136,114.40541542350586,0.41758395436634416,0.42497580863791606,0.5597485996751891,0.27527169951462827,0.1282196996965315,-7.0685593178918324,0.4215115967337366,284059,1,1,4
track_0137,130.14379703683144,0.2404314543112838,0.43849636308059564,0.06028913879327831,0.24380015490876505,0.06324365333473526,-7.295338590087372,0.6985555888786987,251117,4,1,4
track_0138,164.9019267507536,0.43537319006989444,0.5968750029215361,0.12197574703509645,0.2621335171068041,0.3017369285162812,-11.63893856521587,0.5924059782148393,211519,7,1,3
track_0139,192.41587398021989,0.6324023200690264,0.5585090441791538,0.7452392316584264,0.17133665314164592,0.15041302814883903,-17.33259716046082,0.5215073237234751,275313,5,0,4
track_0140,117.43228299827989,0.6617061130459381,0.9527581702558737,0.33882248192235115,0.2636485463527626,0.08591592851035103,-12.920976304551623,0.393130997937425,384833,0,0,4
track_0141,75.31385639904408,0.6732628948073315,0.6151129179551359,0.1905937532640083,0.336492951377034,0.28357370287573086,-12.5783050474757,0.6467103870838292,418408,11,1,4
track_0142,41.038611578060724,0.17363265747446593,0.18340317227089528,0.1476168442588137,0.022168922731635825,0.02,-17.835829476193595,0.4082125361537472,223115,7,1,4
track_0143,113.03134387031507,0.33128474086731013,0.9049465857767335,0.4379416241929139,0.01799163724976557,0.24097395676816216,-11.73975799456419,0.024970713256080215,165789,5,0,4
track_0144,80.61176714069022,0.0897804721210718,0.7235463282718078,0.5859981475564765,0.14275580931034026,0.09065307529489912,-18.84789357492922,0.28245524723166116,409139,8,0,5
track_0145,92.53928219460944,0.738403804626506,0.5012448507417074,0.46129868013127623,0.48974093495441495,0.10322030826349293,-14.101155222252293,0.9292722116612159,346352,2,0,4
track_0146,86.63709602820576,0.3324364733294862,0.6574765618543453,0.23620226958429189,0.10041403397184571,0.20890583466592375,-17.56189038499756,0.524775702608052,317807,10,1,4
track_0147,100.77627340750844,0.5027799882359952,0.4196012629579905,0.21150032007220684,0.36327141065382473,0.033460428848285456,-16.827918874339126,0.04103854646233771,405275,3,1,4
track_0148,136.9794069236293,0.4503375413889655,0.6705650679778665,0.10648589838177701,0.2535542219232447,0.06044668735180307,-8.492678925784862,0.5477254005861709,196626,0,1,4
track_0149,109.71145702336034,0.5771469759377367,0.26004432947098,0.43580479718497167,0.3648022221917441,0.044422254719527224,-8.533799222801733,0.9065548844470366,366314,1,0,4
track_0150,100.24095488883935,0.4096912678160422,0.4339036073719706,0.171212612667976,0.6216045600153824,0.08273815193673098,-15.01440160647418,0.4807694306766932,238583,8,0,4
track_0151,73.93038741522565,0.6529873721273665,0.35629092280616026,0.5152854341004783,0.12753407114054705,0.210826847838796,-6.420722413670693,0.8792204460146997,221950,2,0,4
track_0152,54.75951165886929,0.5258226168689487,0.6175498325043575,0.8224706081186574,0.45605276792186694,0.054879845994266166,-9.5378743654001,0.33016403474612477,277833,9,0,4
track_0153,90.41076272780008,0.3851972397587167,0.5119067585841547,0.4318227820422468,0.2500396269016906,0.09126673710061393,-10.428196217830424,0.8284640296294912,247611,7,0,4
track_0154,103.38652347545039,0.24476515453298345,0.15862437377933458,0.37424600204353603,0.6278281556691565,0.043489827799053,-14.425070190338786,0.5587765568558861,369942,5,1,4
track_0155,158.03789740739649,0.472882994620398,0.5648018419296579,0.6904589538984197,0.3891210277266405,0.02,-9.991014738195219,0.6419610449748263,276151,11,0,4
track_0156,108.90823564418658,0.7382263987253715,0.15819159152200535,0.6363767184883081,0.2070996819982095,0.02,-16.576184043105627,0.4865224603412715,245361,0,0,3
track_0157,134.48218533069172,0.33230709839938044,0.6403795127015877,0.11401831476694163,0.6339748661820988,0.04892227143294943,-12.623084556750635,0.7534529682350932,357273,7,1,4
track_0158,90.02113204382545,0.5479437979246992,0.6421160226676205,0.5538403001841943,0.304008228697556,0.11964808753586505,-6.540577611138984,0.3562010030322831,400361,2,1,3
track_0159,69.45168700748926,0.10282492318185084,0.2718028441530661,0.327031433833909,0.22177552905186887,0.048477161481277474,-8.448470235573417,0.7247610958020448,177277,10,1,3
track_0160,76.04649713302885,0.5144163114891119,0.1414579156245456,0.5110932853295674,0.45890854886339466,0.28203226300595813,-17.479668461045648,0.8208159293569602,295342,11,1,4
track_0161,83.2432180639274,0.30359934886318174,0.6278167618212402,0.5371583904382641,0.3119216144251774,0.34480797995255313,-7.358508041545035,0.8965880140579405,231787,4,0,3
track_0162,168.85409197305495,0.9051923452537317,0.7001203273634149,0.16440353718407735,0.2378049757498901,0.3984031531382086,-21.26729492877786,0.2342948470458386,174242,0,1,4
track_0163,80.35839962326841,0.13241485436980285,0.3018108421194708,0.7523781950685986,0.1882981604998304,0.021530312341298444,-14.149647962673662,0.6568131395047614,253463,7,0,4
track_0164,130.15467611209036,0.7323196138195666,0.5132504012523205,0.476145524022993,0.029043302078530037,0.2010094184755691,-7.091411368685687,0.7787214899235483,295380,3,0,4
